variables = x, rho, u, p, mo, e, et, T, c, M, h
0.50495 0.418256 0.946202 0.295236 0.395755 0.925323 0.925323 0.705874 0.994095 0.951823 1.6312
0.514851 0.42964 0.922127 0.305451 0.396182 0.946294 0.946294 0.710948 0.997661 0.924289 1.65724
0.524752 0.426232 0.929224 0.302427 0.396065 0.940083 0.940083 0.709536 0.996669 0.932329 1.64962
0.534653 0.424489 0.927086 0.303341 0.393538 0.940774 0.940774 0.714603 1.00022 0.92688 1.65538
0.544554 0.423806 0.927479 0.303177 0.393072 0.940225 0.940225 0.715366 1.00076 0.926778 1.65559
0.554455 0.428928 0.927069 0.303348 0.397646 0.942693 0.942693 0.707225 0.995045 0.931685 1.64992
0.564356 0.433795 0.927253 0.303263 0.402238 0.944645 0.944645 0.699092 0.989307 0.937275 1.64374
0.574257 0.429905 0.927097 0.303321 0.398563 0.943057 0.943057 0.705555 0.99387 0.932816 1.64861
0.584158 0.417799 0.927216 0.303264 0.38739 0.937758 0.937758 0.725862 1.00807 0.919793 1.66362
0.594059 0.41048 0.927155 0.303291 0.380579 0.934654 0.934654 0.738868 1.01706 0.911601 1.67352
0.60396 0.41932 0.927281 0.30325 0.388827 0.938402 0.938402 0.723195 1.00622 0.921551 1.6616
0.613861 0.441435 0.927273 0.303279 0.409331 0.947977 0.947977 0.687029 0.980735 0.945488 1.63501
0.623762 0.460616 0.92742 0.303254 0.427185 0.956225 0.956225 0.658366 0.960058 0.966004 1.61459
0.633663 0.46107 0.927446 0.303292 0.427617 0.956527 0.956527 0.657802 0.959647 0.966444 1.61433
0.643564 0.438153 0.927593 0.303273 0.406428 0.946681 0.946681 0.692161 0.984391 0.942301 1.63884
0.653465 0.39948 0.927589 0.303303 0.370553 0.930117 0.930117 0.759243 1.03099 0.899707 1.68936
0.663366 0.357346 0.927678 0.303261 0.331502 0.911916 0.911916 0.848649 1.09 0.851078 1.76056
0.673267 0.321643 0.927574 0.303263 0.298348 0.896529 0.896529 0.942858 1.14891 0.80735 1.83939
0.683168 0.296385 0.927579 0.303192 0.27492 0.885485 0.885485 1.02297 1.19673 0.775097 1.90845
0.693069 0.281057 0.927378 0.303175 0.260646 0.878795 0.878795 1.07869 1.22889 0.754646 1.95749
0.70297 0.272811 0.927351 0.303092 0.252992 0.875036 0.875036 1.111 1.24715 0.743574 1.98603
0.712871 0.268882 0.927166 0.303091 0.249298 0.873298 0.873298 1.12723 1.25623 0.738054 2.00053
0.722772 0.26712 0.927329 0.30307 0.247708 0.872528 0.872528 1.13458 1.26032 0.735786 2.00711
0.732673 0.266457 0.92754 0.303206 0.24715 0.872637 0.872637 1.13792 1.26217 0.734875 2.01055
0.742574 0.266156 0.927978 0.303278 0.246987 0.872795 0.872795 1.13948 1.26304 0.734719 2.01227
0.752475 0.26593 0.927572 0.303203 0.246669 0.872408 0.872408 1.14016 1.26342 0.734176 2.01257
0.762376 0.26574 0.927427 0.30308 0.246454 0.871983 0.871983 1.14051 1.26361 0.733949 2.0125
0.772277 0.26631 0.930326 0.304101 0.247755 0.875499 0.875499 1.14191 1.26439 0.735793 2.01741
0.782178 0.266912 0.933511 0.305146 0.249166 0.879164 0.879164 1.14324 1.26512 0.73788 2.02241
0.792079 0.264047 0.92012 0.300655 0.242954 0.863411 0.863411 1.13864 1.26258 0.728763 2.00205
0.80198 0.26015 0.901283 0.294469 0.234469 0.841833 0.841833 1.13192 1.25884 0.715962 1.97375
0.811881 0.274507 0.970588 0.317839 0.266433 0.923895 0.923895 1.15785 1.27318 0.762332 2.08175
0.821782 0.298555 1.07546 0.357055 0.321083 1.06529 1.06529 1.19595 1.29396 0.83114 2.26124
0.831683 0.220512 0.712897 0.23741 0.157202 0.64956 0.64956 1.07663 1.22772 0.580669 1.72619
0.841584 0.140214 0.136497 0.119288 0.0191388 0.299526 0.299526 0.850757 1.09136 0.125071 1.15028
0.851485 0.125637 0.00540732 0.100718 0.000679358 0.251796 0.251796 0.801657 1.0594 0.00510415 1.05345
0.861386 0.125018 0.000148686 0.10002 1.85884e-05 0.250049 0.250049 0.800045 1.05833 0.000140491 1.05009
0.871287 0.125 4.02254e-06 0.100001 5.0282e-07 0.250001 0.250001 0.800001 1.0583 3.80094e-06 1.05
0.881188 0.125 1.09209e-07 0.1 1.36512e-08 0.25 0.25 0.8 1.0583 1.03193e-07 1.05
0.891089 0.125 2.98933e-09 0.1 3.73666e-10 0.25 0.25 0.8 1.0583 2.82465e-09 1.05
0.90099 0.125 8.25484e-11 0.1 1.03185e-11 0.25 0.25 0.8 1.0583 7.80009e-11 1.05
0.910891 0.125 2.29446e-12 0.1 2.86807e-13 0.25 0.25 0.8 1.0583 2.16806e-12 1.05
0.920792 0.125 6.35565e-14 0.1 7.94456e-15 0.25 0.25 0.8 1.0583 6.00552e-14 1.05
0.930693 0.125 1.67245e-15 0.1 2.09056e-16 0.25 0.25 0.8 1.0583 1.58032e-15 1.05
0.940594 0.125 2.21679e-17 0.1 2.77098e-18 0.25 0.25 0.8 1.0583 2.09467e-17 1.05
0.950495 0.125 0 0.1 0 0.25 0.25 0.8 1.0583 0 1.05
0.960396 0.125 0 0.1 0 0.25 0.25 0.8 1.0583 0 1.05
0.970297 0.125 0 0.1 0 0.25 0.25 0.8 1.0583 0 1.05
0.980198 0.125 0 0.1 0 0.25 0.25 0.8 1.0583 0 1.05
0.990099 0.125 -0 0.1 -0 0.25 0.25 0.8 1.0583 -0 1.05
